CustomerID,CustomerName,Age,Gender,Country,SignupDate,AnnualIncome,Churn,Category_1,Value_2,Metric_3,Category_4,Value_5,Metric_6,Category_7,Value_8,Metric_9,Category_10,Value_11,Metric_12,Category_13,Value_14,Metric_15,Category_16,Value_17,Metric_18,Category_19,Value_20,Metric_21,Category_22,Value_23,Metric_24,Category_25,Value_26,Metric_27,Category_28,Value_29,Metric_30,Category_31,Value_32,Metric_33,Category_34,Value_35,Metric_36,Category_37,Value_38,Metric_39,Category_40,Value_41,Metric_42,Category_43,Value_44,Metric_45,Category_46,Value_47,Metric_48,Category_49,Value_50,Metric_51,Category_52,Value_53,Metric_54,Category_55,Value_56,Metric_57,Category_58,Value_59,Metric_60,Category_61,Value_62,Metric_63,Category_64,Value_65,Metric_66,Category_67,Value_68,Metric_69,Category_70,Value_71,Metric_72,Category_73,Value_74,Metric_75,Category_76,Value_77,Metric_78,Category_79,Value_80,Metric_81,Category_82,Value_83,Metric_84,Category_85,Value_86,Metric_87,Category_88,Value_89,Metric_90,Category_91,Value_92,Metric_93,Category_94,Value_95,Metric_96,Category_97,Value_98,Metric_99,Category_100,Value_101,Metric_102,Category_103,Value_104,Metric_105,Category_106,Value_107,Metric_108,Category_109,Value_110,Metric_111,Category_112,Value_113,Metric_114,Category_115,Value_116,Metric_117,Category_118,Value_119,Metric_120,Category_121,Value_122,Metric_123,Category_124,Value_125,Metric_126,Category_127,Value_128,Metric_129,Category_130,Value_131,Metric_132,Category_133,Value_134,Metric_135,Category_136,Value_137,Metric_138,Category_139,Value_140,Metric_141,Category_142,Value_143,Metric_144,Category_145,Value_146,Metric_147,Category_148,Value_149,Metric_150,Category_151,Value_152,Metric_153,Category_154,Value_155,Metric_156,Category_157,Value_158,Metric_159,Category_160,Value_161,Metric_162,Category_163,Value_164,Metric_165,Category_166,Value_167,Metric_168,Category_169,Value_170,Metric_171,Category_172,Value_173,Metric_174,Category_175,Value_176,Metric_177,Category_178,Value_179,Metric_180,Category_181,Value_182,Metric_183,Category_184,Value_185,Metric_186,Category_187,Value_188,Metric_189,Category_190,Value_191,Metric_192
8022,john doe,N/A,F,ghana ,14-07-2020,50000,Yes,LOW,133.6,,LOW,,N/A,LOW,,39, medium,unknown,, medium,unknown,,LOW,,42,LOW,unknown,70,High,292.48,65,LOW,302.84,,LOW,,,LOW,139.35,N/A,,unknown,60,High,unknown,,,397.03,,High,,97,LOW,unknown,,LOW,unknown,N/A,High,unknown,N/A, medium,,,,223.76,N/A,,unknown,,High,unknown,N/A,,unknown,54, medium,331.3,23,High,,,LOW,unknown,,LOW,46.11,,LOW,unknown,,,unknown,N/A,LOW,89.56,19,LOW,313.44,N/A,,254.2,, medium,,,LOW,302.73,, medium,unknown,,,,N/A,LOW,,N/A,,,,High,,, medium,,94,High,,,High,20.75,,LOW,,, medium,449.54,15,,,96,High,unknown,N/A,,194.3,, medium,430.2,,,,26,High,,,LOW,,94,LOW,213.16,,LOW,,,,unknown,39,LOW,333.7,N/A, medium,unknown,N/A, medium,,, medium,unknown,,LOW,26.47,85, medium,288.03,97, medium,34.08,,,unknown,,High,59.12,3,High,,N/A
6600,john doe,,,ghana ,14-07-2020,N/A,1,High,133.6,98,,unknown,16,,unknown,,,,,High,unknown,N/A,,,42,,409.05,70, medium,,65,LOW,302.84,,,39.45,,High,139.35,72,High,unknown,N/A,LOW,unknown,,High,,,LOW,284.48,97,High,unknown,18, medium,,95,,,N/A, medium,unknown,98, medium,,36,LOW,,74,High,unknown,92,,399.42,,,unknown,,High,unknown,,High,unknown,N/A,,unknown,,,152.74,,,,N/A,High,unknown,,,unknown,, medium,254.2,N/A,High,62.12,,,302.73,30,High,unknown,, medium,,,High,76.35,, medium,418.01,,LOW,unknown,92,High,333.16,,High,,,High,20.75,N/A, medium,136.91,69,,unknown,N/A,High,unknown,96,High,,N/A,LOW,194.3,,High,unknown,,LOW,,N/A,High,unknown,, medium,unknown,94,LOW,,32,High,338.72,N/A,High,,N/A, medium,333.7,N/A, medium,,,LOW,,,,unknown,, medium,unknown,N/A,,,97,,34.08,,High,201.06,,,59.12,N/A,LOW,unknown,
8996,MICHAEL Brown,N/A,F,Nigeria,14-07-2020,N/A,Yes,,unknown,,,,,,122.06,N/A, medium,unknown,,LOW,unknown,N/A,LOW,,N/A, medium,409.05,N/A,,unknown,,LOW,302.84,68,LOW,,,LOW,,72, medium,320.3,,LOW,,N/A, medium,unknown,N/A,LOW,284.48,97, medium,156.01,N/A,High,215.0,95, medium,,N/A, medium,unknown,98,,,,High,,N/A,LOW,344.12,,,unknown,N/A, medium,,23, medium,225.66,N/A,,,11,,unknown,,High,unknown,41, medium,,N/A,LOW,,,LOW,313.44,,LOW,254.2,, medium,62.12,N/A,,,30, medium,,N/A,LOW,326.95,N/A,LOW,,25,LOW,,N/A,LOW,,,High,333.16,94,LOW,,N/A,,,, medium,unknown,, medium,,15,LOW,unknown,,LOW,,,High,unknown,,LOW,,3,High,unknown,N/A, medium,,,,,94,High,,N/A,High,unknown,,LOW,unknown,39, medium,unknown,,LOW,140.32,,High,,, medium,unknown,,High,unknown,, medium,288.03,,LOW,,46,,unknown,N/A,High,,3, medium,unknown,N/A
8683,,25,female,KENYA,2021-01-05,75k,1, medium,133.6,N/A,,,N/A,High,122.06,,High,unknown,48,,270.51,, medium,129.64,42,High,unknown,,,292.48,,,302.84,N/A,,unknown,89,High,139.35,,High,unknown,,,,,,397.03,N/A,,unknown,,High,156.01,N/A,High,unknown,,,unknown,38,,124.88,N/A, medium,,,High,unknown,N/A,High,,,High,,N/A,LOW,,N/A, medium,unknown,18,,unknown,, medium,46.11,,High,,,,,,High,unknown,19,LOW,unknown,,,unknown,74, medium,,N/A,,,N/A,LOW,unknown,33,High,unknown,N/A, medium,76.35,25,High,unknown,,LOW,unknown,, medium,unknown,, medium,,10, medium,,,High,,N/A,,,15, medium,,,,,N/A,,194.3,,LOW,unknown,, medium,,,,461.98,N/A,High,261.85,94,High,unknown,32,,,,,unknown,39,High,unknown,N/A, medium,,N/A,High,209.42,94, medium,,, medium,,,LOW,unknown,, medium,unknown,,,,,,unknown,,High,unknown,
5642,anna-jones,25,female,KENYA,2021-01-05,50000,No,LOW,,,High,269.7,, medium,unknown,,High,,N/A,,unknown,,LOW,129.64,, medium,409.05,,,,N/A,,302.84,,LOW,unknown,N/A,LOW,139.35,N/A,,320.3,N/A,,14.14,,LOW,397.03,, medium,unknown,,,156.01,N/A,High,,95, medium,,N/A,LOW,124.88,N/A, medium,223.76,, medium,unknown,74,,344.12,92,High,,N/A,High,,,LOW,,,,27.46,11,High,46.11,, medium,,,High,unknown,N/A,High,89.56,,LOW,313.44,N/A,High,254.2,,,,85,LOW,,N/A, medium,unknown,,High,326.95,,LOW,76.35,,,,N/A,High,unknown,N/A, medium,333.16,,High,79.8,10,LOW,,,High,136.91,,High,,15,LOW,332.26,N/A,High,,N/A,,unknown,83,LOW,unknown,3,LOW,395.26,,,461.98,N/A,LOW,unknown,N/A, medium,,N/A,High,,, medium,unknown,,,,,LOW,140.32,,High,209.42,, medium,161.02,,High,,N/A,High,,97, medium,34.08,,,,, medium,59.12,,LOW,313.09,N/A
8679,john doe,N/A,Male,,14-07-2020,75k,1,High,unknown,98,High,269.7,,LOW,unknown,, medium,,,LOW,,N/A,,129.64,N/A,LOW,unknown,N/A,High,unknown,65, medium,,N/A,LOW,unknown,N/A,High,139.35,72,LOW,unknown,,LOW,unknown,7,,,,High,,,,unknown,18,High,,95,,unknown,38,High,124.88,N/A, medium,unknown,N/A,,,N/A,High,344.12,92,LOW,unknown,N/A, medium,331.3,,LOW,225.66,, medium,27.46,,LOW,unknown,N/A,LOW,152.74,N/A,High,unknown,,High,89.56,19,,unknown,N/A,LOW,254.2,,LOW,unknown,N/A,High,,, medium,unknown,33, medium,,49, medium,,, medium,418.01,,,,,LOW,unknown,N/A,,,,LOW,20.75,N/A,LOW,unknown,69, medium,,N/A,High,,N/A,High,191.64,26,,,, medium,430.2,N/A,High,unknown,,High,,N/A,,unknown,,,,32,,unknown,38, medium,unknown,,LOW,333.7,N/A, medium,unknown,,LOW,,94, medium,,93,,,N/A,High,,97,LOW,unknown,N/A,LOW,unknown,N/A, medium,59.12,, medium,unknown,
9208,anna-jones,,,Nigeria,,100000,1,High,133.6,N/A,,269.7,16,LOW,122.06,39, medium,,,LOW,270.51,,,unknown,42,LOW,unknown,,High,,,LOW,302.84,N/A,LOW,,N/A, medium,,, medium,320.3,,LOW,14.14,N/A,High,unknown,67, medium,unknown,,,unknown,18,,215.0,N/A,,unknown,,LOW,,,High,unknown,,,325.81,,,,,High,,54,High,unknown,23,High,unknown,N/A, medium,unknown,, medium,46.11,N/A,High,,,High,,, medium,,19,High,313.44,N/A,,,, medium,,,,302.73,30,High,312.26,33,LOW,,N/A, medium,,,,418.01,35,LOW,unknown,N/A, medium,333.16,94, medium,,,,20.75,,,unknown,, medium,449.54,, medium,unknown,,High,unknown,N/A,High,,83,,unknown,, medium,,,LOW,,N/A,,unknown,, medium,,N/A, medium,,,LOW,,,High,,N/A, medium,140.32,,High,,, medium,unknown,,LOW,unknown,,High,,97, medium,,,High,,97,LOW,unknown,N/A, medium,313.09,N/A
8339,john doe,N/A,F,Nigeria,,75k,0,,,, medium,269.7,,High,unknown,, medium,unknown,N/A,LOW,,,,129.64,,LOW,unknown,70,,,, medium,,, medium,39.45,89,LOW,,,High,320.3,,High,,7, medium,unknown,N/A,LOW,unknown,,,unknown,N/A,High,215.0,,High,447.79,N/A,,unknown,N/A, medium,,N/A,High,unknown,,,,,LOW,,,,,N/A,High,225.66,,LOW,,N/A,LOW,46.11,, medium,,,,145.67,N/A,High,89.56,,LOW,unknown,52,High,254.2,,LOW,,,LOW,,N/A,LOW,312.26,, medium,unknown,,LOW,76.35,, medium,418.01,,High,unknown,,,,, medium,79.8,N/A, medium,unknown,18,High,136.91,69, medium,449.54,N/A,High,332.26,N/A,,,,LOW,unknown,, medium,,,High,395.26,26, medium,461.98,,,261.85,N/A,LOW,213.16,32,,,N/A,,154.29,N/A,,333.7,, medium,,, medium,,,High,,,High,26.47,N/A,High,unknown,N/A,LOW,34.08,N/A, medium,201.06,, medium,59.12,,,313.09,
3205,john doe,,M,ghana ,2022/03/14,75k,1,LOW,unknown,,LOW,,16,LOW,122.06,N/A,,unknown,,LOW,,12,LOW,,42,LOW,409.05,,LOW,292.48,,LOW,302.84,, medium,39.45,89,High,,,High,unknown,, medium,,7,,,,LOW,,,LOW,156.01,, medium,unknown,,,447.79,N/A, medium,unknown,,,,36,LOW,unknown,74,High,unknown,,LOW,399.42,, medium,unknown,,,225.66,,High,,,LOW,46.11,6,LOW,152.74,N/A,High,,,LOW,unknown,N/A,High,313.44,N/A,LOW,unknown,, medium,62.12,85,,,30, medium,unknown,N/A,,326.95,N/A,,unknown,25,,unknown,,LOW,,92,High,unknown,94,,unknown,,LOW,,,High,136.91,,LOW,449.54,,High,332.26,96,,191.64,,High,194.3,83,LOW,,N/A,,,,,unknown,,LOW,,N/A,High,213.16,,LOW,unknown,N/A,,154.29,,LOW,333.7,N/A,High,140.32,,High,unknown,,LOW,unknown,,,,,,,,High,,, medium,201.06,, medium,59.12,,High,,89
2069,john doe,,female,Nigeria,14-07-2020,75k,0, medium,,,LOW,269.7,,LOW,unknown,N/A, medium,,N/A,LOW,270.51,,LOW,,42,High,unknown,N/A,,292.48,,,unknown,68,,39.45,89,LOW,139.35,, medium,unknown,, medium,,N/A,High,unknown,, medium,,N/A, medium,unknown,,,215.0,N/A,LOW,447.79,, medium,,,,223.76,,,325.81,,LOW,unknown,N/A,LOW,399.42,,LOW,,,High,unknown,N/A,LOW,unknown,,,46.11,,,unknown,N/A,LOW,,N/A, medium,,,LOW,313.44,52, medium,254.2,,,unknown,,LOW,,30,LOW,unknown,, medium,,49, medium,76.35,25,,418.01,35,LOW,,, medium,333.16,,High,unknown,N/A,,20.75,18,High,unknown,,,449.54,N/A, medium,unknown,96,LOW,191.64,26,High,194.3,83,High,unknown,N/A,,,26,High,461.98,,High,unknown,,LOW,unknown,N/A,High,338.72,,,154.29,39, medium,333.7,, medium,unknown,51,High,unknown,N/A,LOW,,, medium,26.47,,LOW,unknown,97,LOW,unknown,46, medium,unknown,, medium,,3,High,,89
4444,,40,female,KENYA,2022/03/14,50000,,,133.6,,High,269.7,N/A, medium,unknown,39,High,,N/A,LOW,,12,High,129.64,42, medium,409.05,70, medium,unknown,, medium,unknown,N/A, medium,39.45,,,unknown,, medium,,,,14.14,7,,,N/A, medium,,,LOW,156.01,N/A, medium,unknown,,High,447.79,,High,124.88,,,,36,LOW,,, medium,unknown,,LOW,399.42,54,High,unknown,23,LOW,,N/A,,27.46,11,LOW,,,,152.74,N/A,High,unknown,N/A, medium,unknown,19,,unknown,N/A, medium,unknown,,,62.12,85,,unknown,30,LOW,,,LOW,,, medium,unknown,25,High,418.01,35,High,485.6,,LOW,,94, medium,79.8,, medium,unknown,18,LOW,136.91,N/A,,449.54,, medium,332.26,96,,191.64,, medium,,,LOW,unknown,3, medium,,,,,N/A,High,261.85,,High,213.16,, medium,338.72,,,154.29,, medium,333.7,,High,unknown,,LOW,209.42,, medium,,93,LOW,,, medium,unknown,,High,34.08,,High,201.06,97,,unknown,N/A,,unknown,
2060, Jane Smith ,,M,Nigeria,,75k,0, medium,133.6,,LOW,269.7,, medium,unknown,N/A,High,,,,,,High,129.64,N/A,High,unknown,N/A,High,292.48,N/A, medium,302.84,,,39.45,89, medium,unknown,,LOW,,N/A,LOW,,N/A,,,N/A,,,, medium,unknown,18, medium,,95, medium,,N/A,High,124.88,N/A,High,,36,High,unknown,, medium,unknown,92, medium,399.42,,High,,, medium,unknown,,LOW,unknown,,,,,LOW,,N/A,LOW,145.67,,High,,19,High,313.44,52,High,unknown,74,High,unknown,N/A,LOW,,N/A, medium,312.26,,,,,High,unknown,N/A, medium,,, medium,485.6,, medium,,N/A, medium,unknown,, medium,20.75,,,,,LOW,,,High,332.26,,,unknown,,,194.3,,,430.2,3, medium,unknown,26,High,,20,High,,N/A,,213.16,N/A,,unknown,38,High,unknown,,,,N/A,LOW,,,,unknown,N/A,LOW,161.02,N/A, medium,,N/A,,288.03,97, medium,unknown,N/A,,201.06,N/A, medium,,,,313.09,
3327,anna-jones,35,F,ghana ,2022/03/14,50000,No,High,133.6,N/A, medium,269.7,N/A,High,122.06,N/A,LOW,unknown,48,LOW,270.51,, medium,,,High,unknown,, medium,unknown,65,High,unknown,,High,,,High,unknown,N/A, medium,,,High,unknown,N/A, medium,,, medium,284.48,, medium,,N/A,LOW,,,High,,38,LOW,,N/A, medium,,,High,,,,344.12,92,LOW,399.42,,LOW,,N/A,LOW,unknown,,LOW,unknown,11,High,46.11,,High,152.74,,,,,,,,,313.44,N/A,,unknown,74, medium,62.12,,,,30,High,312.26,,High,,, medium,76.35,,LOW,unknown,,LOW,unknown,,High,unknown,N/A, medium,unknown,N/A,LOW,20.75,,,136.91,,,449.54,,,,N/A,,191.64,,LOW,unknown,83,High,,, medium,,N/A, medium,unknown,,,unknown,, medium,213.16,32,,338.72,38,,,N/A,High,,60,,140.32,,,,N/A, medium,161.02,,,26.47,,High,unknown,97,LOW,unknown,N/A, medium,,97,High,59.12,,,313.09,
4420,,,F,,14-07-2020,,0, medium,133.6,,LOW,,N/A, medium,unknown,, medium,unknown,,High,,,High,129.64,42,High,,70, medium,,,LOW,,N/A,High,unknown,,,139.35,,LOW,unknown,N/A,,14.14,7,LOW,397.03,67, medium,,N/A,High,156.01,18,High,,95,LOW,447.79,,LOW,unknown,98, medium,unknown,,LOW,,74,LOW,344.12,92,High,unknown,, medium,,N/A,,unknown,,LOW,unknown,,High,unknown,,High,unknown,,High,145.67,11, medium,unknown,19, medium,313.44,N/A,,,N/A,,,85, medium,302.73,30,LOW,312.26,N/A,High,326.95,, medium,76.35,25,,,, medium,unknown,92, medium,unknown,, medium,79.8,,LOW,,18,LOW,136.91,69,High,449.54,, medium,,N/A,LOW,unknown,N/A,LOW,,N/A,High,unknown,3,,395.26,N/A,LOW,461.98,20, medium,,,LOW,213.16,,,338.72,N/A,High,,,LOW,unknown,,,,,LOW,,N/A,,unknown,,,,,High,,97, medium,34.08,46,High,201.06,N/A,LOW,59.12,3,High,313.09,N/A
1301,,,,ghana ,14-07-2020,100000,, medium,unknown,N/A,High,269.7,16,High,122.06,,,227.49,,LOW,unknown,, medium,,,LOW,,70,High,,,,302.84,N/A, medium,39.45,,LOW,unknown,,,unknown,,High,,,LOW,397.03,,,,,,,N/A,High,,95,LOW,unknown,,High,unknown,,LOW,,,,,, medium,,92,High,unknown,N/A, medium,,N/A,,225.66,18,,,, medium,,,,,,LOW,unknown,N/A,High,89.56,19,LOW,313.44,,LOW,,N/A,LOW,,85,,unknown,,,unknown,,High,326.95,, medium,76.35,,LOW,418.01,,LOW,,N/A,High,unknown,, medium,,, medium,unknown,18,,136.91,,LOW,449.54,N/A,High,unknown,, medium,unknown,26, medium,194.3,, medium,unknown,N/A,,,26, medium,461.98,N/A,,,,,unknown,32, medium,338.72,,High,154.29,,LOW,333.7,N/A,,,N/A,LOW,209.42,N/A,High,unknown,, medium,26.47,85,High,unknown,,High,34.08,,LOW,201.06,,,unknown,3, medium,,
1606,,,,ghana ,14-07-2020,50000,No,,unknown,N/A,High,,,,122.06,39,,unknown,,LOW,,,,unknown,N/A,LOW,,,LOW,unknown,,High,,N/A,High,unknown,,,unknown,N/A,,320.3,,LOW,14.14,7,High,397.03,N/A, medium,unknown,N/A, medium,156.01,18, medium,215.0,,,unknown,,,unknown,,High,unknown,N/A,High,325.81,74,High,unknown,,High,399.42,,High,,N/A, medium,,,High,,N/A,High,unknown,,,unknown,N/A,,145.67,,LOW,unknown,19, medium,,N/A,High,254.2,, medium,unknown,,LOW,302.73,30, medium,,,LOW,,, medium,unknown,,High,418.01,35, medium,485.6,, medium,333.16,,,79.8,N/A,LOW,20.75,, medium,unknown,,,,N/A,LOW,unknown,, medium,unknown,, medium,,N/A, medium,,N/A,High,,,,unknown,,High,,94,LOW,,, medium,338.72,, medium,154.29,, medium,,60,LOW,,N/A,LOW,209.42,94,,unknown,,,unknown,, medium,unknown,97,,,,High,,,High,59.12,, medium,,89
4170,,25,Male,,2021-01-05,,Yes, medium,,N/A, medium,unknown,,High,unknown,39,,unknown,N/A,,unknown,,High,,N/A,LOW,409.05,70,,,65,High,302.84,,High,,89,LOW,unknown,72,High,,,LOW,14.14,,High,,,LOW,unknown,97,,unknown,,High,215.0,N/A,LOW,unknown,38,LOW,unknown,N/A,,223.76,36, medium,,74,High,unknown,,High,,N/A,LOW,,23,LOW,,18,LOW,27.46,N/A,,unknown,6,High,unknown,41,High,unknown,,,89.56,N/A, medium,313.44,,,254.2,, medium,62.12,85,,unknown,,LOW,,33,LOW,326.95,,,76.35,25,LOW,unknown,,,485.6,N/A,LOW,unknown,94,High,79.8,,,unknown,,LOW,unknown,69,High,,,LOW,unknown,,High,unknown,26,High,,,,unknown,,,unknown,N/A,,461.98,,LOW,261.85,N/A,High,,,LOW,,N/A,,,,,333.7,N/A, medium,unknown,51,LOW,unknown,,,,N/A,,unknown,85, medium,288.03,97,,34.08,46,LOW,unknown,,,,N/A,LOW,,89
1699,,35,female,ghana ,2022/03/14,50000,Yes,,133.6,, medium,,,,unknown,39,LOW,unknown,N/A,,,,LOW,unknown,, medium,409.05,N/A, medium,292.48,65,LOW,unknown,,LOW,,, medium,139.35,,,320.3,60,LOW,,7,High,397.03,, medium,unknown,,,unknown,,,unknown,95,LOW,unknown,, medium,,98,,223.76,N/A,High,,N/A,,unknown,, medium,,,High,,,,225.66,,,27.46,,LOW,,,LOW,152.74,N/A, medium,,N/A, medium,89.56,, medium,,N/A, medium,254.2,74,High,62.12,,High,302.73,30,LOW,unknown,,LOW,,, medium,76.35,,,418.01,N/A, medium,,,,,,High,79.8,, medium,unknown,18,High,136.91,,,,, medium,332.26,96, medium,191.64,26, medium,194.3,, medium,430.2,N/A, medium,,,,unknown,, medium,unknown,,LOW,,, medium,unknown,,High,,39,High,333.7,N/A,High,140.32,,High,,N/A, medium,unknown,,High,26.47,,,288.03,,,34.08,,High,unknown,97, medium,,,High,,
6088,MICHAEL Brown,35,,ghana ,,50000,0,High,,98,LOW,,,High,122.06,39,High,,48,LOW,270.51,,High,129.64,42,,unknown,,High,,,High,,,LOW,39.45,89,,unknown,,,320.3,60, medium,,N/A, medium,397.03,,High,284.48,N/A,,,,LOW,unknown,95,LOW,,38, medium,unknown,, medium,unknown,,,unknown,74,LOW,344.12,92,,unknown,,High,,23,LOW,,18, medium,unknown,11,LOW,unknown,,,unknown,,High,unknown,11,,unknown,,LOW,,N/A,High,unknown,74,LOW,,85,,302.73,,LOW,unknown,,LOW,unknown,49,LOW,,,,unknown,N/A, medium,,,LOW,,N/A, medium,79.8,,LOW,,,,unknown,N/A,LOW,,15, medium,unknown,N/A, medium,191.64,26,LOW,unknown,N/A,,unknown,,LOW,395.26,,LOW,461.98,20, medium,unknown,N/A,,unknown,,,338.72,38,,unknown,39, medium,unknown,60,LOW,unknown,N/A,High,209.42,94,,161.02,, medium,26.47,,LOW,unknown,97,,34.08,,LOW,,,,unknown,,High,,89
1190,anna-jones,N/A,F,Nigeria,,100000,0,,unknown,,LOW,269.7,,LOW,122.06,39,,unknown,,,270.51,, medium,129.64,,LOW,unknown,, medium,292.48,,LOW,unknown,N/A,,,89, medium,unknown,72,LOW,320.3,60,LOW,14.14,,LOW,397.03,67,LOW,,N/A,LOW,unknown,,High,unknown,N/A,LOW,unknown,,,,,,unknown,N/A, medium,unknown,,LOW,,92,,unknown,N/A,,,23,,unknown,18,High,27.46,11,High,unknown,,High,152.74,41,High,145.67,, medium,,N/A,,313.44,, medium,unknown,,High,,85,,,N/A, medium,,,LOW,unknown,N/A,,,,,,, medium,,92, medium,unknown,, medium,79.8,,LOW,unknown,, medium,136.91,,,449.54,,LOW,,,LOW,191.64,,LOW,194.3,,High,unknown,,LOW,395.26,N/A, medium,unknown,N/A,,unknown,,,213.16,, medium,338.72,N/A,LOW,,, medium,unknown,N/A,,unknown,,,209.42,,High,unknown,, medium,unknown,85, medium,unknown,,,34.08,46, medium,,,,unknown,N/A,,,
1980,,40,M,Nigeria,,N/A,,,133.6,N/A,High,unknown,16, medium,,N/A,High,,, medium,,,High,unknown,42, medium,unknown,N/A,,unknown,,High,unknown,N/A,High,unknown,,High,139.35,,High,320.3,N/A,,14.14,N/A,High,,,,,,,156.01,18,High,unknown,95, medium,unknown,,High,124.88,, medium,unknown,,High,325.81,74, medium,344.12,,LOW,unknown,54, medium,unknown,N/A, medium,,,,unknown,,,46.11,,LOW,152.74,N/A,High,145.67,,,unknown,N/A, medium,unknown,,High,unknown,74, medium,unknown,N/A,,,N/A,,,33,,unknown,, medium,,N/A, medium,unknown,35, medium,,,High,unknown,, medium,,N/A,,,,LOW,,69,High,449.54,,High,332.26,,LOW,,,LOW,194.3,,High,430.2,3, medium,,,High,unknown,,LOW,261.85,N/A, medium,unknown,,,unknown,,High,,N/A,High,,,,unknown,,LOW,unknown,N/A,,unknown,N/A,LOW,26.47,,,unknown,,High,34.08,,High,201.06,97,LOW,59.12,,High,unknown,
3975,anna-jones,,F,,2021-01-05,N/A,,LOW,133.6,, medium,unknown,,,122.06,,LOW,227.49,N/A,,270.51,N/A,,129.64,,LOW,unknown,,LOW,unknown,,LOW,302.84,68,,39.45,N/A,LOW,,N/A, medium,,, medium,,,High,,67,LOW,284.48,, medium,unknown,,,unknown,95, medium,447.79,38,LOW,,N/A, medium,unknown,,,325.81,74, medium,,,LOW,,N/A, medium,unknown,,,225.66,,LOW,27.46,11,LOW,46.11,, medium,unknown,41, medium,145.67,,,,N/A,High,unknown,52,LOW,254.2,,High,,85,High,unknown,,LOW,312.26,33, medium,326.95,49,LOW,76.35,,LOW,,N/A,,485.6,,LOW,,,,unknown,10,LOW,,,LOW,unknown,,High,unknown,,High,unknown,N/A, medium,,,High,194.3,83,High,430.2,,,395.26,, medium,unknown,, medium,,,LOW,unknown,,LOW,,38, medium,unknown,N/A,LOW,,,,140.32,51,LOW,209.42,N/A,High,,N/A,High,unknown,85, medium,288.03,97,,,,LOW,201.06,,,unknown,3,High,unknown,
7102,MICHAEL Brown,30,female,Nigeria,2021-01-05,50000,1, medium,unknown,, medium,unknown,,High,,39, medium,227.49,48,,,,LOW,unknown,N/A,LOW,409.05,,LOW,,N/A,,,68,,39.45,N/A,LOW,unknown,N/A,High,320.3,,High,unknown,,,,,,,97,LOW,unknown,,LOW,,,High,unknown,, medium,unknown,,LOW,,,,unknown,,High,,92,High,unknown,N/A,,331.3,N/A,LOW,,18,,unknown,,High,46.11,N/A,LOW,152.74,N/A,LOW,,N/A,LOW,89.56,,LOW,313.44,,,254.2,N/A, medium,unknown,,High,unknown,30,LOW,unknown,,High,,N/A,LOW,76.35,, medium,418.01,,High,,,,333.16,,,79.8,,LOW,,,High,136.91,N/A,High,449.54,15,High,332.26,N/A, medium,unknown,N/A,,194.3,,,430.2,N/A, medium,395.26,, medium,,N/A,High,261.85,,High,unknown,,LOW,338.72,,,unknown,39,LOW,unknown,,,unknown,,High,unknown,94,High,161.02,N/A,High,unknown,,,288.03,N/A,,unknown,,,unknown,97,,unknown,3, medium,unknown,
2184,MICHAEL Brown,40,F,Nigeria,14-07-2020,75k,,High,unknown,N/A, medium,unknown,N/A, medium,,, medium,,,,270.51,N/A, medium,129.64,,High,unknown,,LOW,,N/A,LOW,unknown,,High,unknown,, medium,,72,,unknown,N/A,,14.14,,,397.03,67,High,unknown,97,,156.01,N/A,,,N/A,,,38,High,124.88,98,High,unknown,36,High,unknown,,,344.12,,High,,N/A, medium,,,LOW,225.66,,High,,N/A,,,,High,152.74,,LOW,145.67,N/A,,,,,,,,254.2,74, medium,unknown,,High,unknown,,High,312.26,,LOW,unknown,,,76.35,,,,, medium,,92,,,,LOW,,,LOW,unknown,18,High,unknown,N/A,,,,,332.26,, medium,unknown,,,194.3,, medium,,,,,,LOW,,,,unknown,,LOW,,32,,338.72,N/A, medium,unknown,,,,N/A,High,unknown,,LOW,,, medium,unknown,,,26.47,,High,,, medium,,, medium,unknown,,LOW,59.12,,High,unknown,
4327,anna-jones,40,Male,ghana ,,,1,,unknown,,LOW,,,High,,, medium,,N/A,,unknown,N/A,LOW,,N/A,High,unknown,70,High,292.48,,LOW,302.84,, medium,39.45,N/A, medium,unknown,, medium,unknown,N/A,,14.14,,High,unknown,,High,284.48,,High,,18, medium,,95, medium,unknown,N/A,LOW,,98, medium,unknown,36,,325.81,74,LOW,344.12,N/A,,unknown,N/A, medium,unknown,23,,unknown,,LOW,unknown,11,,46.11,N/A,LOW,unknown,, medium,145.67,,LOW,unknown,19,,unknown,52,,254.2,74,High,unknown,, medium,,, medium,,,High,unknown,N/A,,unknown,25,,,,High,485.6,,High,,N/A, medium,79.8,10,High,20.75,,LOW,,,LOW,,15, medium,332.26,,High,unknown,,High,194.3,, medium,unknown,3,LOW,395.26,26, medium,,,,,94, medium,213.16,N/A, medium,,,High,,N/A, medium,,,,unknown,, medium,unknown,,High,161.02,,LOW,,N/A, medium,,97,LOW,unknown,, medium,,N/A,,59.12,, medium,313.09,89
